id,name,price,amount,category_id,producer_id,seller_id
5358,"Product: Kim Thomas",411248,78,18,3,5358
5359,"Product: Steven Shaw",479498,15,19,4,5359
5360,"Product: Mary Cochran",444493,29,20,5,5360
5361,"Product: Jessica Carney",126076,45,21,6,5361
5362,"Product: Victoria Ellis",637986,57,22,7,5362
5363,"Product: James Black",686140,29,23,8,5363
5364,"Product: Justin Byrd",422763,53,24,9,5364
5365,"Product: Juan Foster",407465,11,25,10,5365
5366,"Product: Shane Nash",127964,14,26,11,5366
5367,"Product: Emily Frye",333754,15,27,12,5367
5368,"Product: Aaron Mcgee",887474,37,28,13,5368
5369,"Product: Nicholas Burton",271147,47,29,14,5369
5370,"Product: David Mckay",191673,72,0,0,5370
5371,"Product: Michael Meyer",545660,15,1,1,5371
5372,"Product: Denise White",297831,76,2,2,5372
5373,"Product: Sarah Lopez",834506,23,3,3,5373
5374,"Product: David Tucker",779181,49,4,4,5374
5375,"Product: Jill Goodman",120153,24,5,5,5375
5376,"Product: Christopher Miller",537834,42,6,6,5376
5377,"Product: Sean Warner",376502,3,7,7,5377
5378,"Product: Kelly Robinson",206815,0,8,8,5378
5379,"Product: Allison Rios",932241,63,9,9,5379
5380,"Product: Angel Brown",684772,50,10,10,5380
5381,"Product: Bryan Henry",167614,74,11,11,5381
5382,"Product: Clifford Morgan",281311,64,12,12,5382
5383,"Product: Amanda Gutierrez DDS",703764,88,13,13,5383
5384,"Product: Jared Flores",314559,68,14,14,5384
5385,"Product: Gregory Baird",118674,75,15,0,5385
5386,"Product: Matthew Fernandez",60724,93,16,1,5386
5387,"Product: Tanner Decker",977001,35,17,2,5387
5388,"Product: Charlotte Bryant",753389,99,18,3,5388
5389,"Product: Ashley Garza",355399,33,19,4,5389
5390,"Product: Jeffrey Baker",808744,76,20,5,5390
5391,"Product: Thomas Rojas",611228,62,21,6,5391
5392,"Product: Michelle Carpenter",796768,77,22,7,5392
5393,"Product: Daniel Ward",949117,25,23,8,5393
5394,"Product: Victor Torres",70342,93,24,9,5394
5395,"Product: Mark Le",940112,62,25,10,5395
5396,"Product: Craig Rodriguez",941000,14,26,11,5396
5397,"Product: Gary Gross",299336,36,27,12,5397
5398,"Product: Lynn Khan",654170,47,28,13,5398
5399,"Product: Marie Nichols",77966,98,29,14,5399
5400,"Product: Michael Rose",418881,96,0,0,5400
5401,"Product: Ashley Castillo",71341,62,1,1,5401
5402,"Product: Stephanie Prince",243418,100,2,2,5402
5403,"Product: Ellen Carr",257579,3,3,3,5403
5404,"Product: Jonathan Warren",917052,37,4,4,5404
5405,"Product: Dr. Dana Hayes",876758,86,5,5,5405
5406,"Product: Michelle Mitchell",592915,14,6,6,5406
5407,"Product: Keith Kelley",431821,73,7,7,5407
5408,"Product: Teresa Martinez",620272,54,8,8,5408
5409,"Product: Justin Oconnell",588279,66,9,9,5409
5410,"Product: Mitchell Thomas",723068,53,10,10,5410
5411,"Product: Martin Hess",341226,93,11,11,5411
5412,"Product: Deborah Smith",624606,14,12,12,5412
5413,"Product: Joshua Floyd",179827,28,13,13,5413
5414,"Product: Brian Vaughan",732255,44,14,14,5414
5415,"Product: Ana Roach",380177,96,15,0,5415
5416,"Product: Travis Wilkinson",620248,34,16,1,5416
5417,"Product: Darryl Klein Jr.",462641,42,17,2,5417
5418,"Product: Tammy Clark",662910,75,18,3,5418
5419,"Product: David Lee",800386,43,19,4,5419
5420,"Product: Sheila Mercer",156222,50,20,5,5420
5421,"Product: Michael Vazquez",73887,74,21,6,5421
5422,"Product: Cole Moore",459518,45,22,7,5422
5423,"Product: Jay Zuniga",594526,20,23,8,5423
5424,"Product: John Carpenter",187111,63,24,9,5424
5425,"Product: Jamie Nolan",753186,8,25,10,5425
5426,"Product: Elizabeth Carroll",19849,58,26,11,5426
5427,"Product: Cynthia Ross",843140,98,27,12,5427
5428,"Product: Richard Mitchell",466548,97,28,13,5428
5429,"Product: Megan Herrera",767750,27,29,14,5429
5430,"Product: Jonathan Carson",84292,67,0,0,5430
5431,"Product: Cheryl Miles",914393,59,1,1,5431
5432,"Product: Cynthia Woodward MD",908655,89,2,2,5432
5433,"Product: Kayla Wong",717571,52,3,3,5433
5434,"Product: Matthew Boyd",551262,81,4,4,5434
5435,"Product: Sara Newton",724909,4,5,5,5435
5436,"Product: Danielle Cantu",825389,100,6,6,5436
5437,"Product: Joseph Jones",354245,16,7,7,5437
5438,"Product: Arthur Jones",615159,1,8,8,5438
5439,"Product: Melissa Gonzalez",813197,10,9,9,5439
5440,"Product: Chelsea Monroe",678708,46,10,10,5440
5441,"Product: Christina Cameron DVM",136547,37,11,11,5441
5442,"Product: Amy Robinson",485643,62,12,12,5442
5443,"Product: Tabitha Jacobs",548313,12,13,13,5443
5444,"Product: Vanessa Hill",168948,56,14,14,5444
5445,"Product: Kevin Hall",188927,99,15,0,5445
5446,"Product: Amy Santana",567454,62,16,1,5446
5447,"Product: Mr. Brett Hernandez DDS",426022,71,17,2,5447
5448,"Product: Brandon Parker",226912,67,18,3,5448
5449,"Product: Scott Salas",310064,5,19,4,5449
5450,"Product: Michelle King",394535,46,20,5,5450
5451,"Product: Stephanie King",194787,29,21,6,5451
5452,"Product: Erica Hall",275639,10,22,7,5452
5453,"Product: Judith Moore",131684,25,23,8,5453
5454,"Product: Patricia Acosta",849601,51,24,9,5454
5455,"Product: Tyler Parker",459860,57,25,10,5455
5456,"Product: Elizabeth Woodard",123683,22,26,11,5456
5457,"Product: Lindsay Taylor",840741,38,27,12,5457
5458,"Product: Shelby Little",338905,31,28,13,5458
5459,"Product: Maria Perez",456119,30,29,14,5459
5460,"Product: Anthony Hawkins",312866,2,0,0,5460
5461,"Product: Todd Brewer",973581,34,1,1,5461
5462,"Product: Lauren Howell",974430,9,2,2,5462
5463,"Product: John Graham",953020,13,3,3,5463
5464,"Product: Jennifer Smith",67721,60,4,4,5464
5465,"Product: Alice Turner",240429,95,5,5,5465
5466,"Product: Jordan Flores",652404,57,6,6,5466
5467,"Product: Susan Lawrence",66812,69,7,7,5467
5468,"Product: Kara Rodriguez",771402,84,8,8,5468
5469,"Product: Nathan Lopez",625645,91,9,9,5469
5470,"Product: Kelly Brown",616135,39,10,10,5470
5471,"Product: Julia Henderson",643401,88,11,11,5471
5472,"Product: Mark Miller",457659,55,12,12,5472
5473,"Product: Joseph Morgan",461722,35,13,13,5473
5474,"Product: Justin Kelly",792952,4,14,14,5474
5475,"Product: Elizabeth Brown",801716,35,15,0,5475
5476,"Product: Tammy Payne",146458,10,16,1,5476
5477,"Product: Maria Anderson",278655,33,17,2,5477
5478,"Product: Angela Bell",892417,28,18,3,5478
5479,"Product: Laura Fitzgerald",707916,21,19,4,5479
5480,"Product: Theodore Richardson",301035,22,20,5,5480
5481,"Product: Jessica Kelley",810888,68,21,6,5481
5482,"Product: Michelle Watson",652954,78,22,7,5482
5483,"Product: Debra Oconnor",288261,60,23,8,5483
5484,"Product: Richard Burke",43440,78,24,9,5484
5485,"Product: Richard Lee",636492,9,25,10,5485
5486,"Product: Diane Jensen",834308,24,26,11,5486
5487,"Product: Michelle Moss",769746,64,27,12,5487
5488,"Product: Monica Ruiz",934468,22,28,13,5488
5489,"Product: Tara Robertson",62263,10,29,14,5489
5490,"Product: Brian Diaz",220239,63,0,0,5490
5491,"Product: Jeffrey Rodgers",173753,32,1,1,5491
5492,"Product: John Huffman",491865,30,2,2,5492
5493,"Product: Samantha Mathis",20906,17,3,3,5493
5494,"Product: Clinton Campos",456778,75,4,4,5494
5495,"Product: Alison Mathis",395883,32,5,5,5495
5496,"Product: Charles Becker",556632,5,6,6,5496
5497,"Product: Jacqueline Martinez",120223,92,7,7,5497
5498,"Product: Derrick Reynolds",607472,33,8,8,5498
5499,"Product: Nicholas Rodriguez",469884,86,9,9,5499
5500,"Product: James Johnson",810352,37,10,10,5500
5501,"Product: Tammy Hernandez",240344,1,11,11,5501
5502,"Product: Cody Carter",759163,24,12,12,5502
5503,"Product: Jenny Callahan",722970,43,13,13,5503
5504,"Product: William Stark",168785,36,14,14,5504
5505,"Product: Nathaniel Smith",192323,5,15,0,5505
5506,"Product: Tanya Shelton",274362,62,16,1,5506
5507,"Product: Marissa Carter",366435,59,17,2,5507
5508,"Product: Kimberly Payne",259331,25,18,3,5508
5509,"Product: Gilbert Wood",672802,43,19,4,5509
5510,"Product: Denise Johnson",158201,35,20,5,5510
5511,"Product: Kelly Williams MD",158807,60,21,6,5511
5512,"Product: Brian Williams",749510,98,22,7,5512
5513,"Product: Theresa Randall",631779,2,23,8,5513
5514,"Product: Amanda Atkins",772746,79,24,9,5514
5515,"Product: Katie Smith",700260,63,25,10,5515
5516,"Product: Barbara Smith",436379,37,26,11,5516
5517,"Product: David Charles",80817,31,27,12,5517
5518,"Product: Lori Briggs",154459,67,28,13,5518
5519,"Product: Charles Rodgers",558481,10,29,14,5519
5520,"Product: Michelle Mercer",397916,7,0,0,5520
5521,"Product: Jacob Holland",940893,59,1,1,5521
5522,"Product: Perry Porter",776606,89,2,2,5522
5523,"Product: Diana Campos",995108,71,3,3,5523
5524,"Product: Jennifer Myers",590700,57,4,4,5524
5525,"Product: Brandon Williams",557443,88,5,5,5525
5526,"Product: Jo Dennis",458146,58,6,6,5526
5527,"Product: Kathleen Johnson",855116,36,7,7,5527
5528,"Product: Joshua Weaver",138283,49,8,8,5528
5529,"Product: Chelsea Nielsen",880053,32,9,9,5529
5530,"Product: Allen Miller",612751,30,10,10,5530
5531,"Product: Elizabeth Prince",369605,53,11,11,5531
5532,"Product: Miss Sophia Davies",519519,11,12,12,5532
5533,"Product: Olivia Lee",497514,60,13,13,5533
5534,"Product: Gary Johnson",496810,84,14,14,5534
5535,"Product: Kenneth Riley PhD",555843,76,15,0,5535
5536,"Product: Robert Espinoza",497603,76,16,1,5536
5537,"Product: Joshua Walker",868304,71,17,2,5537
5538,"Product: Wesley Roberts MD",857045,32,18,3,5538
5539,"Product: Garrett Martinez",469802,19,19,4,5539
5540,"Product: Tracy Holloway",443136,29,20,5,5540
5541,"Product: Matthew Hernandez",267300,98,21,6,5541
5542,"Product: Lori Rodriguez",175741,32,22,7,5542
5543,"Product: Andre Thomas",122096,24,23,8,5543
5544,"Product: Maria Morgan",230767,98,24,9,5544
5545,"Product: Renee Edwards",106837,70,25,10,5545
5546,"Product: Katherine Watson",155197,76,26,11,5546
5547,"Product: Ian Jimenez",129428,99,27,12,5547
5548,"Product: Martin Thomas",584759,100,28,13,5548
5549,"Product: Nathan Bentley",321425,48,29,14,5549
5550,"Product: Christopher Martinez DDS",524825,19,0,0,5550
5551,"Product: Phillip Taylor",687035,76,1,1,5551
5552,"Product: Bradley Byrd",382019,67,2,2,5552
5553,"Product: Micheal Khan",836388,87,3,3,5553
5554,"Product: Loretta Norris",560063,52,4,4,5554
5555,"Product: Deborah Wright",228135,64,5,5,5555
5556,"Product: Nathan Cohen",129899,54,6,6,5556
5557,"Product: Dawn Mcdonald",714902,67,7,7,5557
5558,"Product: Dustin Anderson",236666,19,8,8,5558
5559,"Product: Henry Phillips",82050,67,9,9,5559
5560,"Product: Jordan Miller",783123,4,10,10,5560
5561,"Product: Michelle Perry",952027,8,11,11,5561
5562,"Product: Andrew Reid",799848,78,12,12,5562
5563,"Product: Robert Walls DDS",13794,93,13,13,5563
5564,"Product: Deanna Hunter",34566,54,14,14,5564
5565,"Product: Sharon Nelson",149561,24,15,0,5565
5566,"Product: Zachary Ortiz",843912,70,16,1,5566
5567,"Product: Alan Nunez",729878,42,17,2,5567
5568,"Product: Krista Elliott",196573,5,18,3,5568
5569,"Product: David Chung",184686,52,19,4,5569
5570,"Product: Lisa Roth",715940,5,20,5,5570
5571,"Product: Brett Jones",843022,43,21,6,5571
5572,"Product: Jill Boyd",844081,22,22,7,5572
5573,"Product: Tony Delacruz",803168,91,23,8,5573
5574,"Product: Gregory Jensen",351520,10,24,9,5574
5575,"Product: Paul Mills",214786,96,25,10,5575
5576,"Product: Kelli Hardin",685458,7,26,11,5576
5577,"Product: Cassandra Armstrong",459071,73,27,12,5577
5578,"Product: Jennifer Ortega",208443,89,28,13,5578
5579,"Product: William Pace",637066,57,29,14,5579
5580,"Product: Heather Hess",194598,49,0,0,5580
5581,"Product: James Cole",591250,73,1,1,5581
5582,"Product: Reginald Farmer",715740,28,2,2,5582
5583,"Product: Don Pennington",997999,22,3,3,5583
5584,"Product: Benjamin James",857633,39,4,4,5584
5585,"Product: Christopher Dunn",411140,25,5,5,5585
5586,"Product: Amy Dorsey",876687,30,6,6,5586
5587,"Product: Justin French",528498,56,7,7,5587
5588,"Product: Joseph Cole",701718,90,8,8,5588
5589,"Product: Tiffany Robinson",624394,45,9,9,5589
5590,"Product: William Garza",41881,2,10,10,5590
5591,"Product: Christopher Wheeler",124642,47,11,11,5591
5592,"Product: Franklin Williams",313930,86,12,12,5592
5593,"Product: Mario Hall",863632,95,13,13,5593
5594,"Product: Christy Wood",876345,91,14,14,5594
5595,"Product: Steven Mcknight",196996,83,15,0,5595
5596,"Product: Selena Campbell",740134,37,16,1,5596
5597,"Product: Sarah Novak",83208,77,17,2,5597
5598,"Product: Justin Hatfield",598012,61,18,3,5598
5599,"Product: Joshua Stanton",822476,5,19,4,5599
5600,"Product: Randall Smith",140777,34,20,5,5600
5601,"Product: Lucas Dixon",575812,65,21,6,5601
5602,"Product: Justin Riley",302208,89,22,7,5602
5603,"Product: Thomas Jimenez",464615,8,23,8,5603
5604,"Product: Veronica Hall",819731,21,24,9,5604
5605,"Product: Cameron Jenkins",967552,60,25,10,5605
5606,"Product: Walter Booth",392743,99,26,11,5606
5607,"Product: April Sellers",765459,5,27,12,5607
5608,"Product: Beth Levine",223910,7,28,13,5608
5609,"Product: Kimberly Rocha",677295,99,29,14,5609
5610,"Product: Robert Johnson",490879,68,0,0,5610
5611,"Product: Patricia Padilla",461942,29,1,1,5611
5612,"Product: Michael Cook",529583,54,2,2,5612
5613,"Product: Holly Burgess",280143,10,3,3,5613
5614,"Product: Maria Mcdonald",167922,74,4,4,5614
5615,"Product: Gerald Moore",247957,10,5,5,5615
5616,"Product: Natalie Sanchez",453596,60,6,6,5616
5617,"Product: Robert Thompson",364949,78,7,7,5617
5618,"Product: Cynthia Miller DVM",262077,19,8,8,5618
5619,"Product: Kevin Alexander",448173,83,9,9,5619
5620,"Product: Kathleen Green",963801,96,10,10,5620
5621,"Product: Steven Vazquez",601019,54,11,11,5621
5622,"Product: Jay Espinoza",452137,39,12,12,5622
5623,"Product: Kelsey Lee",303294,28,13,13,5623
5624,"Product: Rebecca Travis",258907,26,14,14,5624
5625,"Product: John Wilson",11306,56,15,0,5625
5626,"Product: Barbara Torres",481583,40,16,1,5626
5627,"Product: Amanda Willis",503372,17,17,2,5627
5628,"Product: Timothy Contreras",548472,98,18,3,5628
5629,"Product: Brian Burnett",547177,60,19,4,5629
5630,"Product: Chase Davis",574324,3,20,5,5630
5631,"Product: Jon Gibson",118330,92,21,6,5631
5632,"Product: Mark Thompson",739759,85,22,7,5632
5633,"Product: Brittany George",60671,12,23,8,5633
5634,"Product: Joshua Ortiz",530840,5,24,9,5634
5635,"Product: Christopher Mcdonald",442565,42,25,10,5635
5636,"Product: Matthew Silva",349033,25,26,11,5636
5637,"Product: Matthew Hernandez",915997,38,27,12,5637
5638,"Product: James Howard",681470,72,28,13,5638
5639,"Product: Daniel Morris",974352,56,29,14,5639
5640,"Product: Jenna Herman",762836,92,0,0,5640
5641,"Product: Tammy Braun",185234,62,1,1,5641
5642,"Product: Rhonda Smith",661759,59,2,2,5642
5643,"Product: Derek Chavez",820748,72,3,3,5643
5644,"Product: Andrew Moreno",130891,18,4,4,5644
5645,"Product: Richard Thornton",474715,63,5,5,5645
5646,"Product: Tyrone Vang",726195,36,6,6,5646
5647,"Product: Jesse Taylor",525221,84,7,7,5647
5648,"Product: Michelle Patterson",276684,77,8,8,5648
5649,"Product: Abigail Palmer",876710,66,9,9,5649
5650,"Product: Crystal Henderson",297745,76,10,10,5650
5651,"Product: Robert Ayala",930355,70,11,11,5651
5652,"Product: Tracy Hall",610624,45,12,12,5652
5653,"Product: Anthony Cantu",300096,66,13,13,5653
5654,"Product: Collin Stevens",589221,41,14,14,5654
5655,"Product: Kelly Jackson",984799,56,15,0,5655
5656,"Product: Lorraine Evans",502761,13,16,1,5656
5657,"Product: Cesar Miller DDS",12584,58,17,2,5657
5658,"Product: David Miller",904881,28,18,3,5658
5659,"Product: Vanessa Romero",564730,26,19,4,5659
5660,"Product: Mr. Joseph Watts DDS",901710,71,20,5,5660
5661,"Product: Sarah Jones",621655,56,21,6,5661
5662,"Product: Kelly Williams",986235,10,22,7,5662
5663,"Product: Michelle Carroll",477293,1,23,8,5663
5664,"Product: Valerie Flynn",744349,89,24,9,5664
5665,"Product: Anthony Brown",294336,85,25,10,5665
5666,"Product: James Hoffman",804370,45,26,11,5666
5667,"Product: Alyssa Collins",407492,57,27,12,5667
5668,"Product: Rodney Jones",128793,26,28,13,5668
5669,"Product: Anthony Wilson",972302,87,29,14,5669
5670,"Product: Mary Nichols",613663,70,0,0,5670
5671,"Product: Tracy Acevedo",797162,36,1,1,5671
5672,"Product: Randy Willis",703508,60,2,2,5672
5673,"Product: Sonia Henry",974014,24,3,3,5673
5674,"Product: Mrs. Meagan Watkins DDS",71449,96,4,4,5674
5675,"Product: Brittney Thompson",448679,83,5,5,5675
5676,"Product: Jeffrey Carrillo",645163,66,6,6,5676
5677,"Product: Mrs. Lisa Mcfarland",791772,55,7,7,5677
5678,"Product: Sherry Martinez",109488,92,8,8,5678
5679,"Product: Terri Johnston",446006,91,9,9,5679
5680,"Product: Cory Walters",477176,66,10,10,5680
5681,"Product: Nicholas Edwards DDS",464482,93,11,11,5681
5682,"Product: Morgan Norris",481009,22,12,12,5682
5683,"Product: Christina Wright",248907,31,13,13,5683
5684,"Product: John David",580058,36,14,14,5684
5685,"Product: Margaret Conner",433404,55,15,0,5685
5686,"Product: Corey Cook",681414,2,16,1,5686
5687,"Product: Ryan Harmon",33737,10,17,2,5687
5688,"Product: Justin Wright",191725,53,18,3,5688
5689,"Product: Doris Shannon",653163,24,19,4,5689
5690,"Product: Robert Ryan",951176,26,20,5,5690
5691,"Product: Cory Meza",822067,24,21,6,5691
5692,"Product: David Pena",469201,45,22,7,5692
5693,"Product: Amber Miller",624590,7,23,8,5693
5694,"Product: Alison Moore",470681,13,24,9,5694
5695,"Product: Brent Woods",466784,94,25,10,5695
5696,"Product: Christina Johnson",302585,39,26,11,5696
5697,"Product: Jordan Shepherd",595582,59,27,12,5697
5698,"Product: Carla Taylor",345949,32,28,13,5698
5699,"Product: Alyssa Mcgrath",889387,37,29,14,5699
5700,"Product: Bonnie Reeves",747387,1,0,0,5700
5701,"Product: Henry Clark",839561,99,1,1,5701
5702,"Product: Elizabeth Robinson",28116,54,2,2,5702
5703,"Product: Howard Charles",790331,58,3,3,5703
5704,"Product: Marissa Santos",667000,76,4,4,5704
5705,"Product: Kelly Hernandez",788717,63,5,5,5705
5706,"Product: Arthur Morris",831674,30,6,6,5706
5707,"Product: Misty Buckley",400807,79,7,7,5707
5708,"Product: Gregory Martinez",729133,30,8,8,5708
5709,"Product: Kara Jones",736547,29,9,9,5709
5710,"Product: Jenny Hood",257929,52,10,10,5710
5711,"Product: Amy Johnson",614511,0,11,11,5711
5712,"Product: Christopher Edwards",320744,19,12,12,5712
5713,"Product: Denise Hopkins",582651,39,13,13,5713
5714,"Product: Morgan Morris",159917,97,14,14,5714
5715,"Product: John Wilson",703181,80,15,0,5715
5716,"Product: Brianna Grant",337080,75,16,1,5716
5717,"Product: Steven Hardy",423940,12,17,2,5717
5718,"Product: Ruth Lee",971051,12,18,3,5718
5719,"Product: Joel Carter",647060,79,19,4,5719
5720,"Product: Veronica Ellis",954209,31,20,5,5720
5721,"Product: Patricia Allen",970718,42,21,6,5721
5722,"Product: Nicole Kane",196433,57,22,7,5722
5723,"Product: Terry Coleman",346391,33,23,8,5723
5724,"Product: Jennifer Fernandez",512465,71,24,9,5724
5725,"Product: Jeffrey Jackson",592242,7,25,10,5725
5726,"Product: Natalie Willis",600589,88,26,11,5726
5727,"Product: Rebecca Mejia",602735,35,27,12,5727
5728,"Product: Jacqueline Powell",23659,98,28,13,5728
5729,"Product: Donna Lawson",150092,69,29,14,5729
5730,"Product: William Walters",788532,51,0,0,5730
5731,"Product: Jasmine Kidd",845656,49,1,1,5731
5732,"Product: James Lyons",800870,24,2,2,5732
5733,"Product: Victoria King",797152,92,3,3,5733
5734,"Product: Natalie Snyder",278030,54,4,4,5734
5735,"Product: John White",981265,25,5,5,5735
5736,"Product: George King",759052,46,6,6,5736
5737,"Product: Megan Berg",431613,24,7,7,5737
5738,"Product: Danielle Davis",927169,87,8,8,5738
5739,"Product: Trevor Crawford",56958,8,9,9,5739
5740,"Product: Michael Ashley",668634,48,10,10,5740
5741,"Product: Evan Weaver",343093,22,11,11,5741
5742,"Product: Isaiah Nash",256397,98,12,12,5742
5743,"Product: John Bell",752321,77,13,13,5743
5744,"Product: Diane Abbott",504684,77,14,14,5744
5745,"Product: Jessica Matthews",497869,51,15,0,5745
